,VAE (reconstr err),VAE (latent prob),VAE (latent prior prob),VAE (reconstr err grad),NN (entropy),NN (max prob),PPCA (log prob),AE (reconstr err),LOF (outlier score),AnchoredNNEnsemble (entropy),AnchoredNNEnsemble (std),AnchoredNNEnsemble (mutual information),NNEnsemble (entropy),NNEnsemble (std),NNEnsemble (mutual information),LogReg (entropy),LogReg (max prob),MCDropout (entropy),MCDropout (std),MCDropout (mutual information)
1496,-561.3511,-20.221817,24.613325,1964.5968,0.015757553,0.0014493465,906.0139872134368,0.288478,0.9941128467367413,0.00028805863,3.2781787e-05,3.2642856e-05,0.01232079,0.00035916807,7.9764985e-05,0.02809359005430564,0.0028371727677389824,0.015545594,0.0,-2.6635826e-07
0,997.9257,-17.89302,25.997566,322.5432,0.71051586,0.19436598,1897.230738285813,1.3338127,1.5603818572922197,0.43425825,0.16353078,0.19260259,0.46503586,0.033760425,0.009206712,0.08666975935220252,0.010895014315555951,0.40376264,2.9802322e-08,-6.854534e-07
6877,741.33594,-17.865509,31.96059,1139.9934,0.0427579,0.0046544075,1954.2724711821747,1.2595756,1.0148176157458053,0.019714864,0.0056232475,0.006223781,0.03134443,0.0011426047,0.0002813898,0.006183486055298431,0.0004981268400972017,0.038599372,9.313226e-10,5.066395e-07
15257,303.0488,-17.396236,26.60329,542.08435,0.04628364,0.005114019,1090.1410256740187,0.40855777,1.0258029216259124,0.0013951085,0.00025286395,0.00025206245,0.055777546,0.0022657616,0.00059261546,0.01259075692319037,0.0011197258102819685,0.05943097,2.7939677e-09,4.1350722e-07
5623,964.84125,-18.843649,24.287432,1308.296,0.06708067,0.007979751,1565.938854798821,1.0937725,1.08636309684276,0.054252237,0.012324386,0.014020979,0.093089,0.0052559194,0.0016560331,0.5368148332167462,0.12260925233986875,0.18451528,1.8626451e-09,-3.5762787e-07
9810,-375.5578,-16.967766,23.918169,2910.3452,0.015335035,0.0014046431,928.2077750594689,0.2921332,1.0243284149411824,0.00012981653,1.4631837e-05,1.3813224e-05,0.01360484,0.00034909695,6.7942776e-05,0.06838388040645652,0.00816751001403404,0.012603654,4.656613e-10,6.137416e-07
6562,755.1128,-19.221403,24.208391,2269.2375,0.13154927,0.01825881,1319.4464754434084,0.5533974,1.145422722546026,0.12164159,0.029117225,0.027300514,0.18581924,0.008640877,0.0018063784,0.025755990616469132,0.002563111192876444,0.18448222,7.450581e-09,-4.917383e-07
2807,331.13388,-19.876722,26.464039,570.87115,0.68626654,0.18284738,1317.806843726602,0.6742761,1.1479875793946,0.15163742,0.046243764,0.050493203,0.541026,0.037141744,0.009065747,0.4665126234757656,0.09921826797825983,0.4783305,5.9604645e-08,-5.662441e-07
3289,-506.95605,-15.674662,24.203747,1400.7219,0.084708005,0.010594368,918.4382544650857,0.3169808,1.0017869458594426,0.006231891,0.000713681,0.00069776224,0.08122427,0.0034254158,0.0007617548,0.06484258048371984,0.007659451325614963,0.08291928,5.5879354e-09,6.03497e-07
17293,1345.5266,-5.91213,20.518438,196.62794,0.24488378,0.040566564,1242.2884209656681,0.4662108,1.0135886491177495,0.30151677,0.104894295,0.12281509,0.2581279,0.012317905,0.002720952,0.012558483690234908,0.001116433680679485,0.2837895,7.450581e-09,2.9802322e-07
8188,443.41815,-19.538906,24.335737,3876.3828,0.36360672,0.06938028,1212.2454361974526,0.48894227,1.1347139655092,0.30088195,0.052128535,0.042768955,0.44287765,0.035885226,0.010580778,0.31738026681883613,0.057485239514849296,0.43954542,6.7055225e-08,-1.7881393e-07
13073,-357.99194,-16.424307,23.98143,2368.8208,0.028518572,0.0028874874,995.9808794881651,0.32878074,1.0249157054430218,0.00032576828,4.1250692e-05,3.926031e-05,0.024880454,0.00030835395,2.809614e-05,0.04107219887712783,0.00443760614765254,0.028097184,1.3969839e-09,4.3399632e-07
2323,1049.5524,-11.2283125,23.331656,97.6043,0.31700528,0.05739236,1745.8674263189137,1.046363,1.2837403830161516,0.062422737,0.017482376,0.017993726,0.46228328,0.031675283,0.00789389,0.004226555946281327,0.00032430287738260954,0.35275307,7.450581e-09,7.4505806e-07
7636,728.0715,-24.162949,23.893032,694.1366,0.27438387,0.04720056,1428.1537001159481,0.6707842,1.046073431728118,0.02233841,0.0043991175,0.004191382,0.3966375,0.02061989,0.0042366385,0.3391960434038868,0.0629886079025338,0.35320657,7.450581e-09,7.748604e-07
15788,-236.91478,-15.7075405,23.316162,1593.2722,0.053638674,0.00609833,920.3648738568942,0.255076,1.0467926432877876,0.015765656,0.002900833,0.0030461522,0.050717425,0.0019452922,0.0004592538,0.06386167933312621,0.007519935891162732,0.05261916,2.7939677e-09,-4.4330955e-07
12884,1304.6476,-16.558928,25.127365,365.55884,0.3674756,0.07041639,1676.7992178216327,0.89860183,1.1683746790637806,0.09652944,0.015057371,0.013575822,0.42284632,0.019822273,0.0034980476,0.3212459396766485,0.0584462464094464,0.250076,1.1175871e-08,4.4703484e-07
11429,-74.57621,-22.0433,24.752535,4849.5244,0.023688035,0.0023247004,1108.1741504939228,0.4527103,1.1709796464921798,0.000672468,6.828141e-05,6.7194924e-05,0.027604535,0.0012865263,0.00037786923,0.0020730576770440537,0.00014617061916188945,0.034399014,2.3283064e-10,-6.966293e-07
7553,-204.9202,-16.24028,23.968718,2483.7573,0.01280107,0.0011411905,1099.2909995005755,0.4423871,1.1515791306276955,0.0008011485,0.0001348109,0.00013730704,0.013765401,0.00040176648,9.993464e-05,0.0162626058217927,0.0015030908351882921,0.022277055,1.1641532e-09,-5.1781535e-07
7512,-145.53691,-15.883598,24.313738,907.5198,0.015137184,0.0013837814,1133.2574888045779,0.46333778,1.1207544422092535,0.007348619,0.0018044462,0.0019751694,0.011889623,0.00028417367,5.7230704e-05,0.02522368830060157,0.002501371697884669,0.024100808,9.313226e-10,6.966293e-07
15029,469.115,-25.11451,29.869495,220.03362,0.14456959,0.02055931,1703.6186510309967,1.7579495,1.1075504395654883,0.034134936,0.0044449014,0.0044221506,0.08125777,0.0047566216,0.0015681088,0.14759670890773835,0.02110429360604471,0.10709699,3.7252903e-09,-7.674098e-07
11015,707.46796,-11.385472,25.283361,1235.9705,0.023663659,0.002321899,1272.07397572243,0.72506684,1.1548494980563198,0.005307696,0.0009857058,0.0009434405,0.024333341,0.0013022956,0.00049896725,0.06698393238648198,0.007965851212643593,0.016594527,1.1641532e-10,-3.4458935e-07
2518,825.03217,-10.544452,22.737713,113.33881,0.084545806,0.010569572,1483.7762533511927,0.73288107,1.395365800491325,0.0020148824,0.00030112182,0.00033292244,0.088163815,0.0029714927,0.0006557703,0.1472951377979465,0.021049833319308875,0.14088696,7.450581e-09,-1.4901161e-07
2543,487.9782,-15.278012,24.878424,369.72284,0.6319099,0.1589992,1190.8693761230145,0.6355987,1.1249877750690676,0.9970247,0.36297983,0.4614213,0.6425809,0.046420716,0.0115971565,0.40408439846317157,0.08054152740194542,0.51612586,5.2154064e-08,-3.5762787e-07
15713,956.98346,-16.298157,23.812988,875.0767,0.19144745,0.029414594,1482.4365796156112,0.78717804,1.3878409915759558,0.0033868495,0.00029277432,0.00027786056,0.19837102,0.009468248,0.0023206323,0.0023304317404645434,0.00016652646620418654,0.23602223,1.4901161e-08,1.4901161e-08
7780,-235.31479,-18.633165,23.83147,2360.7874,0.027207904,0.0027327538,1065.9611258472185,0.36118844,1.1157770599318397,0.00024623974,2.6530692e-05,2.7913891e-05,0.029633673,0.0008257523,0.00016976707,0.004448994648720325,0.00034356519602785074,0.04210485,1.3969839e-09,-1.6391277e-07
12037,-319.15967,-16.793085,23.562595,3099.4902,0.012771088,0.0011381507,962.3018732433216,0.28610972,1.1028788312365183,0.002759152,0.00030786576,0.00029696315,0.011900194,0.00039937889,0.00010576192,0.03531717591428739,0.003712336561299434,0.010477293,5.2386895e-10,5.066395e-07
1634,767.52954,-26.213549,32.14746,419.2035,0.01971526,0.0018780231,2113.5899886027883,2.2936401,1.3176345772587432,0.021601021,0.0049754046,0.0053929705,0.033216838,0.0019048672,0.000697501,0.0011115597657074038,7.322769655926376e-05,0.114461645,3.7252903e-09,5.5134296e-07
5140,-431.9294,-19.955263,25.325377,2885.9758,0.007919221,0.0006594658,929.5805165855538,0.40045616,1.0272573606634028,0.030489262,0.009215709,0.010038022,0.008032449,0.00030072275,9.598583e-05,0.02318431930020152,0.0022672133715174736,0.010922205,4.0745363e-10,-6.7893416e-07
11416,1198.0015,-9.263935,23.604555,122.67157,0.041601002,0.004505396,2011.5855879818373,1.273299,1.3121195445897817,0.00019282592,3.204889e-05,3.502122e-05,0.03541579,0.0014318269,0.00038342178,0.004566779692132819,0.0003538204786256438,0.039475713,2.7939677e-09,2.8684735e-07
8687,1045.9928,-15.052603,23.908913,1024.89,0.013680478,0.00123173,1129.7886097147575,0.5829076,1.3650828230624215,0.0014072459,0.00018510467,0.00018312689,0.008088147,0.00019702657,4.2442232e-05,0.011038520704159269,0.0009630472469873697,0.013591012,6.9849193e-10,-7.76723e-07
8142,1139.1938,-17.642672,26.553642,202.3094,0.11444548,0.015346289,1910.2974331308055,1.1542166,1.1081003577622184,0.06487317,0.014402167,0.0148638785,0.33068547,0.019908872,0.004777193,0.01695189200278911,0.001576884047164051,0.32420686,2.6077032e-08,-4.4703484e-07
1479,-561.0644,-21.982647,26.375292,2494.839,0.024415912,0.0024081469,886.6487486042261,0.35144383,0.9953677580925963,0.00015576226,8.164072e-06,4.9083465e-06,0.017207274,0.00044487938,8.8403e-05,0.07203679673010825,0.008698631095139353,0.02289568,6.9849193e-10,1.6018748e-07
15768,-193.73293,-17.718643,23.530811,1971.1407,0.005758902,0.00045961142,1064.0645196409223,0.40888003,1.0551068369329328,4.0191768e-05,2.380608e-06,2.2655404e-06,0.005068634,0.0001178188,2.4379231e-05,0.003797001123505962,0.00028751033141294347,0.007950776,2.910383e-10,4.293397e-07
2150,-208.55896,-16.684359,23.861311,933.2656,0.48316154,0.104519844,989.0529657452444,0.3882588,1.153485107845627,0.6099228,0.21917824,0.22059941,0.37246722,0.018291226,0.003588289,0.5503606215226111,0.12743470698429893,0.25853348,7.450581e-09,4.7683716e-07
4901,277.62872,-21.498882,24.989033,2221.2363,0.250277,0.041753948,1024.4493196753872,0.4089996,1.0245170465602285,0.056384277,0.012359411,0.013330683,0.21856326,0.012825391,0.0035741776,0.1268978866158359,0.01745427327425697,0.18566787,1.8626451e-08,-8.940697e-07
1498,167.25453,-21.073364,25.960905,1523.2603,0.19059779,0.02924627,981.3436109468305,0.42425203,0.9772086394020236,0.010229803,0.0010181665,0.0009521404,0.117522575,0.0052464646,0.001368463,0.15009366876764998,0.021556652803806142,0.10096826,2.7939677e-09,-5.8859587e-07
3214,1027.1232,-12.481745,28.75477,96.86373,0.14951688,0.02145195,2002.4141256445278,1.6542234,1.0941565531813808,0.00885587,0.0022366922,0.0024575023,0.13855,0.0118034305,0.004853636,0.0016571425484219792,0.00011395909439215757,0.29546845,1.1175871e-08,-5.9604645e-08
4296,1284.9669,-14.708927,23.335733,325.75443,0.14194568,0.020090044,1745.784521187078,0.9227,1.2605268500298317,0.17838693,0.072723955,0.0790795,0.25677627,0.014652485,0.0036339462,0.48877795207489466,0.10634044444894508,0.31892854,2.6077032e-08,-5.9604645e-07
14501,1790.6887,-7.262158,25.887537,88.938736,0.100137845,0.013008952,2368.629750503764,1.725826,1.277033172712748,0.020280028,0.0029376925,0.0031924974,0.104947165,0.00626518,0.0020133927,4.4371623890163027e-07,1.7241369221210334e-08,0.099129155,4.656613e-09,2.4586916e-07
15268,-323.01224,-20.60756,25.559635,1876.6093,0.004036617,0.0003079772,1101.1235013842447,0.614753,1.2128358052739179,1.595655e-05,1.3344446e-06,1.3002164e-06,0.0037059614,0.00011106344,2.9083574e-05,0.002080216067052732,0.00014673263111975032,0.0060453312,2.910383e-10,-2.5518239e-07
2250,366.5248,-14.7579155,25.696846,663.25586,0.15801178,0.023007989,1012.3499688030286,0.49407366,1.027395354805569,0.010518602,0.002415571,0.002409692,0.11482489,0.0048930086,0.0012316629,0.03950470305562772,0.004237739774317073,0.075250074,3.7252903e-09,-2.682209e-07
4718,424.9767,-14.158115,23.413015,562.76263,0.011291754,0.0009883642,1270.2305390967908,0.50577307,0.9977081410676323,0.0012372588,0.00021510884,0.00022431253,0.012744125,0.00040460788,0.00011150073,0.0032979284670205384,0.0002454821360247106,0.026872788,6.9849193e-10,-3.3713877e-07
6311,-613.2979,-16.466347,24.02344,2611.5215,0.036937423,0.003914118,849.0062177175104,0.22212334,0.9741863940659681,0.01824845,0.0036439162,0.0039950702,0.026395414,0.00084492716,0.00018749945,0.033748842255809985,0.0035188702373316616,0.027448514,6.9849193e-10,6.6682696e-07
17612,546.2912,-22.83434,24.492851,1149.1345,0.11247397,0.015018761,1130.1040722591806,0.40373865,1.073418829213804,0.03915061,0.011033118,0.0113223195,0.13784231,0.006545027,0.0016330332,0.043979629853358,0.004812759434009606,0.12301245,3.7252903e-09,-8.2701445e-07
11584,1207.5333,-8.109614,22.746437,145.9389,0.27862713,0.048182845,1323.0344990161457,0.5880017,1.2205905292275978,0.1814107,0.03331176,0.031191185,0.38115573,0.03646791,0.014272034,0.6293211313209655,0.15792452566846138,0.40548447,1.4901161e-08,-3.874302e-07
3649,1250.0518,-7.878554,22.789984,365.08673,0.26128763,0.044213414,1632.1409308201414,0.91052675,1.1540939930915153,0.23330896,0.054586396,0.052156,0.36572468,0.027955296,0.008825809,0.06277736148646396,0.0073663306798641415,0.3881825,2.2351742e-08,2.9802322e-07
8700,907.7143,-16.2887,25.932062,1357.9832,0.5512314,0.12774867,1605.8893164150893,0.8804098,1.3443832283921886,0.70521444,0.23064053,0.2409294,0.727183,0.11408519,0.051886678,0.28695521290144527,0.05013148693624492,0.86815804,1.1920929e-07,1.7881393e-07
9129,928.0034,-22.328592,31.766558,695.9546,0.09027193,0.01145196,1709.2725523084164,1.3306943,1.4334498649225274,0.0017569219,0.0002886429,0.0002887292,0.18650904,0.019044131,0.007830888,0.0036322763015007287,0.00027354977394855595,0.27177256,3.7252903e-09,7.748604e-07
15032,890.60913,-12.570256,22.597296,273.32874,0.16316772,0.02396673,1263.1454130026987,0.5979332,1.1794658186157871,0.10587826,0.040526703,0.04439045,0.20611672,0.012384675,0.0031582564,0.04812690959781702,0.005357534451475687,0.18726699,1.6763806e-08,-1.0430813e-06
8704,833.85767,-11.276083,23.846241,2580.062,0.22438759,0.03615737,1399.5939487868432,0.67251337,1.0986653803500563,0.32370722,0.08740076,0.099219814,0.23117402,0.008833354,0.0014761984,0.040075094241611715,0.004310271406583799,0.224641,0.0,-7.599592e-07
13160,736.0737,-19.157127,23.833233,698.71246,0.17641886,0.02647984,1196.1369772462197,0.5351481,1.0564848875165838,0.3198224,0.13371374,0.15563835,0.30390292,0.014412225,0.0028509796,0.6992084058824175,0.18892082116825282,0.22647093,3.7252903e-09,8.940697e-08
4528,667.03186,-21.533108,23.28472,571.15814,0.42396092,0.08628923,1329.1317627495778,0.58387274,1.0432859942496155,0.23157895,0.06479849,0.069216326,0.5694088,0.034290344,0.0067652464,0.8646032795101463,0.28683931665703977,0.500003,7.450581e-09,-4.7683716e-07
9605,774.03394,-15.370752,24.347658,474.61343,0.24877664,0.041422486,1442.2215639128149,0.90272444,1.0511220386746571,0.4908967,0.20582792,0.2621781,0.33640426,0.019011168,0.003941864,0.11802604140093292,0.015945510446071953,0.20926988,1.1175871e-08,-5.2154064e-07
11155,-91.0534,-20.16971,26.870888,1458.5775,0.21673104,0.034552276,1052.600055612756,0.43448064,1.1779230199677062,0.26641855,0.08806625,0.10013358,0.27892044,0.02533569,0.008841306,0.30883075576911323,0.055381308907400784,0.30912852,7.450581e-09,-2.9802322e-08
12825,291.79202,-18.79797,25.544096,1158.2969,0.02800241,0.0028263927,1133.394168943397,0.58589077,1.1471905545971937,0.0046418933,0.0007159088,0.00081692287,0.01694577,0.000996985,0.00041419826,0.0013100536229714934,8.782059923451158e-05,0.0174757,6.9849193e-10,-5.289912e-07
11028,592.3028,-15.281991,24.447292,2228.6863,0.41471416,0.08359289,1274.9353573768162,0.50281703,0.9929926323669538,0.124819614,0.03961421,0.043002836,0.2632787,0.017699195,0.0049630105,0.001804849093521881,0.00012529538198657875,0.30960143,1.4901161e-08,-2.3841858e-07
5526,1034.1908,-17.524864,23.7884,1124.6515,0.61047226,0.1502527,1256.0654209525483,0.6133601,1.208979399653836,0.99663806,0.3422615,0.39568973,0.62213874,0.028924722,0.0043486357,0.9993882780364891,0.48544092332166966,0.4511882,7.450581e-09,-7.4505806e-07
7948,1069.8165,-23.360388,29.553078,412.9853,0.2233556,0.035939693,2289.8054639649436,1.6530282,1.146859574848164,0.28620437,0.13599163,0.15796877,0.23868124,0.011416571,0.0025597066,0.006116225455807298,0.0004920007636158852,0.27918598,7.450581e-09,3.2782555e-07
3208,845.2003,-9.0941725,22.60915,103.23103,0.12229924,0.016667962,1259.0159443594926,0.5478253,1.1002054617348347,0.04952405,0.014064363,0.014775999,0.09394031,0.005288027,0.0017828271,0.026101431807832035,0.0026033119556099216,0.10358159,3.7252903e-09,-8.419156e-07
11236,797.377,-11.647303,24.090702,121.465454,0.06837999,0.008166969,1371.7722750607327,0.67024577,1.076527133075868,0.0022869278,0.00032688284,0.00033297925,0.04972755,0.0017268829,0.00042258203,0.0018294216955793488,0.0001271926855617167,0.07551489,3.7252903e-09,7.4505806e-07
7229,-213.16978,-14.132076,23.245617,1954.0984,0.08311323,0.0103513,1027.8552579577522,0.3364382,1.1717015644914461,0.0014019151,0.00020758467,0.00019072113,0.06852362,0.0034348667,0.0009585321,0.05635652782935899,0.006470360916377094,0.0516544,0.0,-4.7311187e-07
3169,503.0061,-16.389631,24.691837,260.14877,0.13516462,0.01889044,1265.8806592938047,0.63684446,1.3624487632490847,0.11877369,0.042016048,0.04375238,0.12899773,0.008522303,0.0029779226,0.09805880992078185,0.01267704549575921,0.091432095,9.313226e-10,-6.7055225e-07
5203,719.03564,-17.639986,22.699505,2286.078,0.0944919,0.0121123195,1366.4210896347422,0.6476138,1.1219128232945912,0.0057370244,0.0010070271,0.0010404028,0.14173552,0.0065788357,0.0016863346,0.03668815295196116,0.003882955601997695,0.17204508,1.3038516e-08,-1.7881393e-07
8860,618.85876,-15.102806,23.732395,386.8545,0.18894495,0.028919697,1088.098300868904,0.47693402,1.032856474161906,0.032856483,0.0062890407,0.0061813034,0.21611956,0.0037671244,0.00030842423,0.21166706014410666,0.03350324629398005,0.20315614,7.450581e-09,-4.917383e-07
5545,1215.6467,-9.451603,23.328535,124.94235,0.058330793,0.006743312,1578.0314016801046,0.80879456,1.1504868137822821,0.036250472,0.008304321,0.008612603,0.10453269,0.0049087033,0.001338169,0.24294960452208755,0.040143475665788575,0.14797413,1.3038516e-08,-7.8976154e-07
9272,3503.643,-13.2604475,23.483932,5799.785,0.011929332,0.0010525584,1297.3204112475355,0.55978376,1.3350532219014177,0.00032816204,3.4698172e-05,3.5489444e-05,0.015119502,0.0004891746,0.000118650496,0.0033833887996058826,0.0002526211081377294,0.030375382,6.9849193e-10,-1.6577542e-07
14364,-450.22922,-19.733438,23.683735,2814.2258,0.04035495,0.0043459535,932.9442024203172,0.29059023,1.029539099358426,0.0033287168,0.00038279552,0.0003727919,0.037015375,0.00095270923,0.00015584007,0.014700427342509946,0.0013379232322128232,0.04042825,1.3969839e-09,2.2724271e-07
8637,-319.3219,-18.427313,24.412352,3465.9224,0.017529208,0.0016391277,983.5153101567814,0.2803718,1.0449353540550979,0.005758852,0.0013312575,0.0014302181,0.01418872,0.00043351055,0.00011332147,0.0018298497757125746,0.0001272257666563581,0.023663448,0.0,3.427267e-07
16988,987.78564,-10.961679,24.559576,176.04025,0.09777092,0.0126312375,1440.6520089357368,0.7295927,1.1257821130164714,0.033657547,0.008743898,0.0094046835,0.08736217,0.003555941,0.00083685666,0.011017917395949019,0.00096099108163894,0.108855754,0.0,4.3958426e-07
16199,110.28416,-18.893183,24.243467,2108.7927,0.06706624,0.0079776645,976.0362696703284,0.26357943,1.0107356333295996,0.0023890105,0.0003017936,0.0002481849,0.061417352,0.0021484592,0.000460919,0.020666056146155763,0.0019835000122530033,0.053468626,9.313226e-10,6.7427754e-07
15853,772.87714,-18.74908,25.078175,1057.6549,0.31906083,0.057902277,1404.0571080522686,0.8323387,1.0766240808734537,0.07545943,0.014452584,0.014473695,0.36747876,0.018402096,0.0036012828,0.24752403353765606,0.04114643025877629,0.26901603,1.4901161e-08,-1.013279e-06
5456,710.77594,-17.346354,27.733334,283.651,0.15282036,0.02205354,1619.3636264065108,0.86017203,1.1110578848846422,0.045624956,0.009722695,0.009900708,0.20586598,0.009638075,0.002344206,0.05501236031094869,0.006285810740023989,0.15198585,9.313226e-09,-8.791685e-07
17501,224.3536,-15.681162,24.063072,3105.8262,0.023758987,0.0023328066,1149.2992701462097,0.45559508,1.0837437135973986,0.0006077924,0.000109785724,0.00011851103,0.023093015,0.0010202763,0.0003136322,0.0015659484981609651,0.00010702095342751683,0.025438534,0.0,-9.536743e-07
3848,1212.8859,-11.687926,28.17216,101.05113,0.8049618,0.2460528,2048.774424451542,1.4923265,1.3017362548165716,0.64544547,0.2938625,0.39282024,0.9262356,0.0788932,0.020304441,0.9517248793733151,0.3713788215428142,0.74744236,2.9802322e-08,-3.5762787e-07
5170,301.22864,-19.23786,24.55786,566.46765,0.123046726,0.016795158,1123.1804233593652,0.5140072,1.0511825278027647,0.09351659,0.01840437,0.020447947,0.089901455,0.0047359676,0.0014563724,0.06404738630007224,0.007546308623232467,0.08287574,3.7252903e-09,-3.1292439e-07
7153,439.10382,-15.635906,24.353745,715.7285,0.867334,0.28892922,1248.553991988721,0.6283921,1.167420597655283,0.67519087,0.22541828,0.23539054,0.7658752,0.051488232,0.0110039115,0.9836849101944363,0.4249465370672342,0.71459484,5.9604645e-08,-8.34465e-07
16262,427.637,-17.973255,24.399437,878.0115,0.20004174,0.031132877,1207.1122994103916,0.45696148,1.0880977787609172,0.00034310023,2.3856112e-05,1.9530184e-05,0.22904074,0.013122243,0.0033117235,0.30638285245272073,0.05478433511048675,0.36995047,2.2351742e-08,3.874302e-07
14045,538.0834,-13.129325,22.116875,915.75397,0.10053053,0.013071835,1045.356097329442,0.4083872,1.0714242190680943,0.105488494,0.022687802,0.021978319,0.09948693,0.005786172,0.0018425882,0.21802976556650236,0.03482293764510358,0.07809304,2.7939677e-09,-5.364418e-07
2405,630.4087,-17.845736,23.501175,253.73242,0.08539178,0.0106989145,1696.8672606265027,0.94351625,1.11634793544158,0.1846523,0.051180445,0.05535108,0.08783922,0.007426066,0.0031002015,0.0372788243312085,0.0039568882764760005,0.122194074,1.8626451e-09,1.7881393e-07
11998,1384.4044,-4.790844,23.686398,166.54684,0.15896758,0.023184896,1867.9694108508797,1.176321,1.2792177889650111,0.021081349,0.003923376,0.0038608443,0.17921901,0.010407097,0.0030069053,0.051193574242473394,0.005767388137936202,0.15833743,5.5879354e-09,-7.301569e-07
13244,-256.91733,-20.536507,24.036173,3479.182,0.003438169,0.00025719404,1093.1531987965627,0.39000392,1.0926249347785815,0.0018350111,0.00036480618,0.0003818397,0.005227822,0.00020530012,7.066736e-05,0.0026855437632509298,0.00019508504425636009,0.006537599,2.910383e-10,-3.45055e-07
1639,735.1236,-9.910357,24.153906,188.51022,0.07181278,0.00866586,1349.0106252573287,0.76856554,1.0476948294962043,0.021654934,0.0031122293,0.0030666105,0.048103727,0.0014600148,0.00029622763,0.0038556406120107464,0.0002925004029113998,0.07836375,3.7252903e-09,8.940697e-07
8618,771.97186,-16.358921,22.761162,213.46404,0.28874606,0.050554097,1258.8541818733079,0.65564805,1.174536662111152,0.2957049,0.083199374,0.08736782,0.1742898,0.007454895,0.0015786141,0.26171492412427566,0.04430980305738563,0.15244003,3.7252903e-09,-4.4703484e-08
